"generated_at","topic_id","id.dataset","title.dataset","description.dataset","tags.dataset","created_at.dataset","last_modified.dataset","archived.dataset"
"2026-05-24T19:12:10.404603+00:00","univers-culture","62073132416c3c163a952885","Sacs à Procès du Parlement de Toulouse - Lot 01","Les dossiers, communément appelés [**Sacs à procès**](https://fr.wikipedia.org/wiki/Sac_%C3%A0_proc%C3%A8s), décrits dans cette base de données contiennent les procès jugés en appel par le Parlement de Toulouse du XVIIe siècle au XVIIIe siècle. Cette base est aujourd’hui riche d’environ 14 000 fiches. Le travail de dépouillement et d’enrichissement se poursuit actuellement.

Le [**deuxième lot des données des Sacs à procès (12 593 affaires)**](https://data.haute-garonne.fr/explore/dataset/sacs-a-proces-du-parlement-de-toulouse-lot-02/information) est disponible depuis la mi-octobre 2023.

Ces dossiers de procédures sont composés de pièces très diverses : interrogatoire de suspect, plaidoyer de défense, collecte de témoignages, sentence prononcée en première instance, procès verbaux de médecins légistes ou de sage-femme, etc. Les objets de ces procès ne sont pas moins variés, le Parlement jugeant tant en matière civile que criminelle : conflit d’héritage, d’usage et de jouissance de biens, de mitoyenneté, dettes, vol, meurtres, brigandage, viol...

Le panorama de la société qu’offre cet ensemble d’archives, la diversité de la typologie documentaire ainsi que l’aire géographique couverte, un territoire grand comme l’actuelle Occitanie, font que les perspectives de recherche y sont quasiment infinies. L’histoire sociale et l’histoire judiciaire notamment ont déjà produit de nombreux travaux universitaires à partir de ce fonds et continuent à l’investir. Au-delà du chercheur universitaire, les historiens locaux et autres généalogistes trouvent un grand intérêt dans les récits de la vie quotidienne qui parsèment ces procès.

* * *

**Information importante à propos des données Sacs à procès que nous partageons :** l’analyse de ces dossiers a été réalisée par des étudiants et vu la très grande quantité de données, les archivistes se sont trouvés dans l’impossibilité de corriger l’intégralité de ce travail ; d’où probablement des inexactitudes relatives aux dates, aux noms de personnes et de lieux.

* * *

**En savoir plus :** [accéder à la rubrique Sacs à procès sur le site des Archives départementales de la Haute-Garonne.](https://archives.haute-garonne.fr/archive/recherche/sacsproces/n:109)","archives-departementales;culture;histoire;open-content;parlement-de-toulouse;patrimoine;sacs-a-proces","2024-01-29T14:22:14+00:00","2024-01-29T14:22:14+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","622a93cee4a7df1ea46723de","Les 100 documents les plus empruntés dans les bibliothèques de Châteauroux en 2021","Liste des documents les plus empruntés dans le réseau des Bibliothèques de Châteauroux.

  
Un document peut avoir plusieurs exemplaires : le nombre de prêt est l'addition des prêts de tous les exemplaires.","bibliotheque;culture;culture-patrimoine;documents;education-formation-recherche-enseignement;emprunts;mediatheque;prets;supports","2022-03-08T14:10:58+00:00","2022-03-08T14:10:58+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","624794ce4b0cc333b7eb4ce4","Bâtiments publics ayant subi des dommages de la seconde guerre mondiale - Département du Calvados","Recensement par commune des bâtiments publics ayant subi des dommages de la seconde guerre mondiale, causés notamment par les bombardements. Les bâtiments concernés sont des édifices ou monuments religieux, des établissements de l'enseignement supérieur.

**Contexte de collecte**
Dans le cadre de ses missions de conservation, la direction des archives départementales du Calvados a établi le recensement des édifices endommagés par les bombardements de la seconde guerre mondiale.

**Méthode de collecte**
Le pôle d'information géographique du Département du Calvados a procédé au géocodage des données et généré une couche vectorielle de points localisant respectivement chaque édifice.","archives-departementales;batiment;bibliotheque;culture;dommage;fonds;guerre;histoire;memoire;monument;recensement","2022-04-02T02:11:58.627000+00:00","2024-11-20T14:54:35.255000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","624cd9e33261b26882eb4ce1","Services départementaux de la culture - Hérault","Services départementaux de la culture - Hérault","culture;culture-et-patrimoine","2021-10-15T10:29:13+00:00","2021-10-15T10:29:13+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","624e2bdcf82ef7ab3bea8feb","Les micro-folies en Hauts-de-France (2023 et 2024)","Inspirées des micro-folies de La Villette (Paris) les Hauts-de-France comptent également plusieurs micro-folies. Ces structures culturelles sont des plates-formes de proximité installées dans des secteurs assez mal dotés en équipements culturels. Ce sont des lieux de proximité, d'échanges ouverts à tous permettant de diffuser des contenus issus d'établissements culturels nationaux, mais aussi de favoriser la création artistique (Fablab) et de soutenir la vitalité des territoires régionaux.
Présentation de ces structures et de l'intervention de la Région Hauts-de-France.

Dernières données décembre 2024 (le dispositif de financement des Micro-Folies est suspendu depuis décembre 2024 par le Ministère de la Culture)","aisne-departement;amenagement-du-territoire;animation;art;atelier-artistique;culture;dcat;etablissement-culturel;fablab;hauts-de-france-region;inegalite;micro-folies;nord-departement;oise-departement;pas-de-calais-departement;region32;societe;somme-departement","2022-02-02T00:00:00+00:00","2022-11-08T00:00:00+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","626495f66fe84a76faf11a3b","Structures culturelles - Normandie","Les structures culturelles en Normandie.

La donnée n'entre pas dans le cadre de la directive Inspire.

La mise à jour est réalisée au besoin.

**Contexte de collecte**
Cette couche recense toutes les structures du spectacle vivant aidées par la Région. La majeure partie est constituée des labels culturels de l'État qui obéissent à un cahier des charges particuliers selon les différents domaines artistiques. La Région souhaite aider ces labels pour soutenir la diffusion et la création artistique du territoire normand. Ces données serviront à établir des cartes isochrones permettant de comprendre comment les structures inter-agissent géographiquement avec les publics. Cela permettra une évaluation qualitative des structures en comprenant quelles populations peuvent être touchées et quelle en est la zone d'impact sur le territoire.

**Méthode de collecte**
Données tabulaires transmises par le service spectacle vivant ainsi que des sites des structures de la direction culture et patrimoine de la Région Normandie.


**Attributs**
| Champ | Alias | Type |
| --- | --- | --- |
| `SIRET` | SIRET STRUCTURE | `String` |
| `NOM_COMPLE` | NOM STRUCTURE | `String` |
| `NOM` | NOM COURT STRUCTURE | `String` |
| `LABEL` | LABEL CONVENTION | `String` |
| `DOMAINE` | DOMAINE CULTUREL | `String` |
| `N_VOIE` | NUMERO RUE | `Real` |
| `N_VOIE_S` | COMPLEMENT NUMERO RUE | `String` |
| `TYPE_VOIE` | TYPE RUE | `String` |
| `NOM_VOIE` | NOM RUE | `String` |
| `COMPLEMENT` | COMPLEMENT ADRESSE | `String` |
| `LIEU_DIT` |  | `String` |
| `CP` | CODE POSTAL | `Real` |
| `COM_NV` | COMMUNE | `String` |
| `INSEE_NV` | CODE COMMUNE | `String` |
| `DPT` | NOM DEPARTEMENT | `String` |
| `POINT_X` | X | `Real` |
| `POINT_Y` | Y | `Real` |

Pour plus d’informations, consultez [la métadonnée sur le catalogue Isogeo](https://open.isogeo.com/s/117146d833e7419b90b7a3390530e52b/xgwHHRasDEucGqtwQUaGEE8ys55j0/r/556e1744b32642d181c8730722c2ef5d).","culture;culture-jeunesse-et-sport;donnees-ouvertes;donnees-regionales-de-reference;equipements-culturels;scene-culturelle;theatre","2022-04-24T02:12:38.563000+00:00","2022-06-07T00:00:00+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","62676ea6a33822fcdcf11a3b","Nuit européenne des musées 2022","La 18e Nuit européenne des musées se tient cette année, le samedi 14 mai 2022 dans toute l'Europe.

[Pour plus d'informations](https://nuitdesmusees.culture.gouv.fr/) sur cette manifestation.","culture;ministeredelaculture","2022-04-26T06:01:41.980000+00:00","2025-10-23T10:01:29.907000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","626a118e0f4a0f750bf11a3c","Cinéma - bénéficiaires de l'aide après réalisation","La Région soutient, à travers une aide sélective, des projets de films économiquement fragiles en vue de leur diffusion en salles.

L’aide est ouverte aux œuvres françaises et aux coproductions internationales, de tous genres (fiction, animation, documentaire de création, œuvre expérimentale) quelle que soit leur durée (courts et longs métrages).

Les œuvres doivent être destinées à une diffusion cinématographique. Celles conçues uniquement pour une diffusion télévisuelle ou sur Internet ne sont pas recevables.

Le présent jeu de données propose la liste des films et sociétés de production bénéficiaires de 2006 à 2021. Le titre du film a pu changer lors de sa sortie en salles.","cinema;culture;film;production;subvention;vie-culturelle","2022-04-27T14:31:47+00:00","2022-04-27T14:31:47+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","626a119844da6f13e7f11a3b","Bénéficiaires du fonds d'aide à la création de jeu vidéo","La Région encourage la diversité de création dans le domaine du jeu vidéo et conforte son écosystème professionnel, à travers une aide sélective et remboursable à la production.

Sont éligibles à ce dispositif toute œuvre respectant les critères suivants : 

  * Le projet doit être un jeu vidéo, on line ou off line, sur console, téléphone mobile, PC, réseaux sociaux et sur tout support de distribution à l’exclusion des jeux « Pay to win »,
  * Le projet doit avoir un coût global de développement supérieur ou égal à 50.000€,
  * Le projet doit avoir 50% minimum des dépenses de production réalisées en Île-de-France,
  * Le projet ne doit pas comporter de séquences qui pourraient faire l’objet d’une classification PEGI 18 (Pan-European Game Information, système européen d’information sur les jeux).



Le jeu de données présente la liste des sociétés de production et des jeux bénéficiaires du dispositifs :

  * Année de l'attribution de l'aide
  * Titre du jeu (celui-ci a pu ou peut changer au moment de sa sortie)
  * Commentaire (1er jeu développé, ou spécificité)
  * Site internet de la société de production
  * Site internet du jeu
  * Montant de l'aide régionale","culture;jeu;jeu-video;production;vie-culturelle","2022-04-27T14:27:09+00:00","2022-04-27T14:27:09+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","626a11eed599c509d4f11a3b","Les cinémas en Haute-Garonne","Ce jeu de données propose la liste des salles de cinéma dans le département de la Haute-Garonne. Il se base sur le jeu de données partagé par la communauté OpenStreetMap disponible ici : <https://www.data.gouv.fr/en/datasets/cinemas-issus-dopenstreetmap/#resources.>

Pour la publication sur le portail data.haute-garonne.fr, nous avons utilisé uniquement les références des salles de cinéma en activité dans le département de la Haute-Garonne. Ces données originales ont été complétées et enrichies, après vérification : nouvelles géolocalisations, plus précises, numéros de téléphone, url des sites Internet...

Ce jeu de données évoluera dans le temps afin de compléter les informations manquantes relatives à l'accessibilité des établissements, le nombre de salles et d'écrans, la capacité d'accueil...","cinemas;culture;openstreetmap-osm;salle-de-cinema","2022-04-26T00:00:00+00:00","2023-08-18T08:22:00+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","62734cb2b92f7571ddf11a3b","Bénéficiaires du fonds de soutien audiovisuel (aide à la production)","La Région soutient la production d'œuvres audiovisuelles françaises et étrangères, afin de préserver la diversité de la création et de structurer le secteur cinématographique et audiovisuel en Île-de-France.

Sont éligibles à l'aide financière remboursable : 

  * **Œuvres pour la télévision**
    * Œuvres unitaires de fiction, d’animation, ou documentaire de création : 60 minutes minimum ;
    * Séries de fiction audiovisuelles : 26 minutes minimum par épisode, durée minimum cumulée de 150 minutes ;
    * Séries d’animation : 2 minutes minimum par épisode avec une durée cumulée de 60 minutes au moins. Pour les productions avec des épisodes de 5 minutes et plus, la durée cumulée doit être supérieure à 90 minutes.
    * Documentaires en plusieurs parties : 26 minutes minimum par épisode, durée minimum cumulée de 90 minutes  
  

  * **Œuvres destinées aux plateformes internet et aux chaines du web**
    * Web fiction ou animation unitaires : 60 minutes minimum
    * Web séries de fiction: 5 minutes minimum par épisode, durée cumulée de 100 minutes minimum;
    * Web séries d’animation : 2 minutes minimum par épisode avec une durée cumulée de 60 minutes au moins. Pour les productions avec des épisodes de 5 minutes et plus, la durée cumulée doit être supérieure à 90 minutes.



Pour chaque production aidée :

  * Année de l'attribution de l'aide
  * Titre de la production
  * Réalisation
  * Société de production
  * Catégorie de genre (croisement de série + genre)
  * Série (oui / non)
  * Genre (fiction, animation, documentaire)
  * Durée en minutes
  * Nombre d'épisode (quand il s'agit d'une série)
  * Montant de l'aide
  * Nom du premier diffuseur","culture;film;production;serie;television;vie-culturelle","2022-05-04T16:15:55+00:00","2022-05-04T16:15:55+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","62734cc07dbd7495fdf11a3b","Bénéficiaires du fonds de soutien Cinéma","Le Fonds de soutien cinéma et audiovisuel est une aide sélective à la production visant à soutenir la diversité de la création et à créer un effet structurant sur le secteur cinématographique et audiovisuel en Île-de-France.

La Région soutient, via une aide sélective et remboursable, la diversité de la création et contribue à structurer le secteur cinématographique et audiovisuel en Île-de-France.  


Sont éligibles tous types d’œuvres de plus de 60 min : fictions, documentaires ou films d'animation.  


Le jeu de données propose l'ensemble des fictions et films d'animation aidés depuis 2001 et les documentaires de création cinématographiques aidés depuis 2005.

Pour chaque film aidé :

  * Titre du film (a pu changer lors de sa sortie en salles)
  * Producteur
  * Commentaires éventuels (changement de titre, 1er film, etc.)
  * Montant de l'aide
  * Année de l'aide
  * Genre (fiction, documentaire ou animation)","cinema;culture;film;production;vie-culturelle","2022-05-04T15:59:43+00:00","2022-05-04T15:59:43+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","62749db39faf8888be9ddd2d","Bénéficiaires du fonds de soutien Cinéma international","La Région soutient, via cette nouvelle aide sélective dédiée aux projets internationaux, la diversité de la création et contribue à structurer le secteur cinématographique et audiovisuel en Île-de-France.

Sont éligibles à l'aide : 

  * Les projets français ou européens représentant 100.000€ minimum de dépenses en Île-de-France
  * Tous types d’œuvres de plus de 60 min (fiction, documentaire, animation)



Il n'y a pas d'obligation de tournage ou de fabrication en Île-de-France. Il n'y a pas d’obligation non plus à ce que la langue du film soit le français.

Le jeu de données présente la liste des bénéficiaires en 2020 et 2021.  
Pour chaque film aidé :

  * Titre du film
  * Réalisation 
  * Production
  * Montant de l'aide
  * Année de l'aide
  * Genre (fiction, documentaire ou animation)","cinema;culture;europe;film;international;production;vie-culturelle","2022-05-05T09:07:43+00:00","2022-05-05T09:07:43+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","627b3558ca9b01f00b902161","Musées du Département de la Haute-Garonne","Ce jeu de données propose la liste des musées du Département de la Haute-Garonne :

  * Musée départemental de la résistance et de la déportation à Toulouse ([open agenda](https://openagenda.com/musee-resistance-haute-garonne?lang=fr)),
  * Musée-forum de l'Aurignacien à Aurignac ([open agenda](https://openagenda.com/musee-aurignacien)),
  * Musée archéologique départemental à Saint-Bertrand-de-Comminges ([open agenda](https://openagenda.com/musee-archeologique-departemental?lang=fr)).



* * *

_**Pour en savoir plus :**_ [les lieux culturels du Département de la Haute-Garonne](https://www.haute-garonne.fr/service/les-lieux-culturels-du-departement). Un jeu de données sur les [Musées en Haute-Garonne, labellisés Musées de France est disponible ici](https://data.haute-garonne.fr/explore/dataset/musees-en-haute-garonne-labellises-musees-de-france/information/).","archeologie;citoyennete;culture;deportation;education;histoire;musee;patrimoine;prehistoire;resistance","2022-05-10T00:00:00+00:00","2023-08-16T07:28:41+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","627b8d4b04604e58ac902161","Liste des équipements et services publics de la commune d'Argenton-sur-Creuse","Liste des équipements et services de la commune d'Argenton-sur-Creuse","36006;argenton-sur-creuse;citoyennete-institution;culte;culture;culture-tourisme;education-formation-jeunesse;loisirs;publie-par-la-collectivite;sante-social;securite;services-publics;sport;territoires;tourisme","2024-06-07T06:53:39+00:00","2024-06-07T06:53:39+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","627dd852bcea1b008a902161","Plan départemental des itinéraires de promenade et de randonnée (PDIPR)","Ce jeu de données propose les segments du Plan départemental des Itinéraires de Promenade et de Randonnée (PDIPR) dans le département de la Haute-Garonne.

* * *

**_L’inscription au PDIPR de la Haute-Garonne pour un parcours est un gage de qualité et de sécurité._**

Toutes les demandes d’inscriptions au PDIPR font l’objet d’une expertise rigoureuse qui se décline en 4 volets :

  * une évaluation technique des qualités intrinsèques de l’itinéraire. Elle repose sur les attendus des fédérations compétentes en matière de randonnée non-motorisée : équitation, randonnée pédestre et VTT/VTC.
  * une analyse précise du statut foncier des voies, chemins, parcelles ou emprises empruntés. Elle permet de formaliser le passage sur des propriétés privées ou publiques et de mettre en lumière, le cas échéant, la nécessité de modifier l’itinéraire faute de formalisation.  

  * une étude des impacts environnementaux des aménagements et travaux mais aussi des différentes pratiques sur les espaces et milieux traversés en associant nos collègues spécialistes en la matière. Cette étude permet de mettre en lumière des espaces à haute valeur environnementale et de limiter les impacts.  

  * une réflexion sur l’adéquation de l’activité promenade et randonnée avec les pratiques et usages locaux.  




Cette démarche peut être assimilée à une démarche qualité puisque tous les itinéraires inscrits au PDIPR présentent des tracés sécurisés et fiables, des cheminements pérennes et agréables, respectueux de l’environnement et des usages, des parcours de qualité intéressant tous les publics.  


Enfin, les maîtres d’ouvrage sont informés et sensibilisés à l’impérieuse nécessité de gérer durablement les itinéraires inscrits.

* * *

**_Pour en savoir plus :_** [le PDIPR sur le site sportsdenature.gouv.fr](https://www.sportsdenature.gouv.fr/publications/outils-mobilisables-pour-perenniser-acces-lieux-de-pratique/pdipr).","amenagement-durable;biodiversite;cartographie;culture;gr-sentier-de-grande-randonnee;itineraires-de-promenades;itineraires-de-randonnees;pdipr;pr-sentier-de-promenade-et-randonnee;promenade;randonnee;territoire;transition-ecologique","2022-04-11T00:00:00+00:00","2026-05-23T07:00:06+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","62843798564cf54ec2902161","Monuments Historiques - Tours Métropole Val de Loire","Liste des Monuments Historiques","culture;culture-tourisme-patrimoine;historique;momunent;patrimoine;tourisme","2022-05-17T00:00:00+00:00","2022-05-17T09:43:22+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","628712e7a6346624b2c7fd48","Les jardins remarquables en Haute-Garonne","Ce jeu de données propose la liste des cinq jardins et parcs ayant obtenu le label Jardin remarquable dans le département de la Haute-Garonne.

Mis en place en 2004, le**** label Jardin remarquable distingue des jardins et des parcs présentant un intérêt culturel, esthétique, historique ou botanique**,** qu'ils soient publics ou privés. [Ce label de qualité est attribué par le Ministère de la Culture](https://www.culture.gouv.fr/Aides-demarches/Protections-labels-et-appellations/Label-Jardin-remarquable) pour une durée de 5 ans renouvelable. Il donne lieu à des avantages divers et notamment à une signalisation routes et autoroutes, selon le même processus que les édifices protégés au titre des monuments historiques.

![](/assets/theme_image/logo-jardin-remarquable-petit.png)  


* * *

**Pour en savoir plus :**

  * [Le label Jardin remarquable (Wikipédia)](https://fr.wikipedia.org/wiki/Jardin_remarquable).
  * [Le label Jardin remarquable sur le site du Ministère de la Culture](https://www.culture.gouv.fr/Aides-demarches/Protections-labels-et-appellations/Label-Jardin-remarquable).
  * [Un guide annuaire des parcs et jardins remarquables.](https://jardinsremarquables.fr/)","biodiversite;culture;jardin-remarquable;label-de-qualite;tourisme","2022-05-19T00:00:00+00:00","2024-01-29T14:00:07+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","628da9fdef366eb8a2c7fd48","Pensions et secours aux combattants et victimes des révolutions de 1789, 1830 et 1848","L'avènement de Louis-Philippe en août 1830 à la suite des Trois Glorieuses ouvre la voie à la reconnaissance du rôle des individus lors des journées de juillet 1830. Combattant·e·s, blessé·e·s et victimes indirectes peuvent prétendre à une distinction honorifique, une pension ou encore un secours financier.  
Ces indemnisations seront étendues en 1833 aux ""vainqueurs de la Bastille"" de 1789 encore en vie. Ce dispositif sera reconduit pour les combattants de la Révolution de 1848.  
  
Ce jeu de données est constitué de trois dépouillements des dossiers d'indemnisation individuels effectués par les Archives nationales : 

  * 1789 : 704 individus ([inventaire en ligne](https://www.siv.archives-nationales.culture.gouv.fr/siv/IR/FRAN_IR_058532)),  

  * 1830 : 3780 individus ([inventaire en ligne](https://www.siv.archives-nationales.culture.gouv.fr/siv/IR/FRAN_IR_058544)),  

  * 1848 : 858 individus ([inventaire en ligne](https://www.siv.archives-nationales.culture.gouv.fr/siv/IR/FRAN_IR_058560)). 



Quelques dossiers concernent des événements de 1832, 1834 et 1839. 

Les informations dépouillées à partir des dossiers d’archives au début des années 2000 ont été initialement structurées sous forme d’inventaires Word, avant l’intégration partielle du contenu dans la base nominative Cindoc des Archives nationales. En 2020, les données d’origine (Word) ont été rétroconverties, normalisées et encodées (XML, CSV) afin d’être publiées en ligne sur le portail des Archives nationales.  


Les données mises à disposition sont constituées aussi bien d'informations socio-professionnelles sur des individus ayant vécu entre 1750 et 1860, que d'éléments sur la nature de l'indemnisation, voire les lieux et dates des combats pour 1830.","19e-siecle;archives;culture;femme;histoire;individu;ministeredelaculture;revolution","2022-05-25T06:01:01.801000+00:00","2025-10-23T10:01:32.926000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","628da9ff6a98df840ec7fd48","Bannissement des députés de la Convention nationale ayant voté la mort du roi Louis XVI (1816)","L'article 7 de la loi du 12 janvier 1816, dite ""loi des régicides"", ordonne le bannissement à vie de France des députés ayant voté la mort du roi Louis XVI en 1793 et ayant soutenu Napoléon Ier pendant les Cent-Jours.

Le ministère de la Police demande alors aux préfets de département d'enquêter sur les députés régicides et leurs proches. Les Archives nationales conservent ainsi près de 500 petits dossiers individuels, dont la liste est l'objet de ce jeu de données. 

Les dossiers contiennent des correspondances entre préfectures et administration centrale, mais également des lettres en faveur des députés, notamment de la part de Boissy d'Anglas.","19e-siecle;archives;culture;depute;histoire;individu;ministeredelaculture;police;politique;revolution","2022-05-25T06:01:03.952000+00:00","2025-10-23T10:01:37.113000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","628da9ff836d8bf454c7fd48","Liste des sites patrimoniaux remarquables (SPR)","**Ce jeu de données comprend la liste des communes où est localisé au moins un site patrimonial remarquable (SPR).**  
  
**Le classement au titre des sites patrimoniaux remarquables** a pour objectif de protéger et mettre en valeur le patrimoine architectural, urbain et paysager de nos territoires. Les sites patrimoniaux remarquables sont des servitudes d’utilité publique c’est-à-dire instituées par une autorité publique dans un but d’intérêt général. Les sites patrimoniaux remarquables se substituent aux anciens dispositifs de protection : secteurs sauvegardés, zones de protection du patrimoine architectural, urbain et paysager (ZPPAUP) et aires de mise en valeur de l’architecture et du patrimoine (AVAP). On dénombre aujourd’hui plus de 940 sites patrimoniaux remarquables. 

**Point d'attention sur la liste**. Le cas majoritaire est celui d'un SPR entièrement localisé dans une commune unique. Il existe toutefois deux autres cas :  
\- Le territoire d’une commune peut comprendre plusieurs SPR : les numéros de SPR distincts localisés dans une même commune seront différents, et il y aura autant de lignes pour la commune que de SPR distincts sur son territoire ;  
\- un SPR peut s’étendre sur le territoire de plusieurs communes : chacune des communes où ce SPR est localisé sera identifiée par une ligne propre mais le « numéro de SPR » sera identique dans les différentes lignes ; la colonne ""Nombre de SPR"" indiquera la valeur ""1"" pour une seule de ces communes afin de pouvoir comptabiliser facilement le nombre total de SPR distincts.  
  
**Les enjeux des sites patrimoniaux remarquables** sont retranscrits dans un plan de gestion qui peut prendre deux formes :  
\- soit un plan de sauvegarde et de mise en valeur (document d’urbanisme)  
\- soit un plan de valorisation de l’architecture et du patrimoine (servitude d’utilité publique)  
Chacun d’eux constitue un facteur de lisibilité pour les porteurs de projets et les habitants. 

Pour en [savoir plus](https://www.culture.gouv.fr/Thematiques/Monuments-Sites/Monuments-historiques-sites-patrimoniaux/Les-sites-patrimoniaux-remarquables)...","cite-historique;commune-francaise;culture;ministeredelaculture;patrimoine;patrimoine-architectural;protection-territoriale;site-remarquable","2022-05-25T06:01:03.578000+00:00","2026-05-18T09:04:02.848000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","628da9ffef366eb8a2c7fd49","Imprimeurs, libraires et lithographes en France au 19e siècle","Entre 1810 et 1881, imprimeurs, libraires et lithographes ne peuvent exercer leur profession sans une autorisation du ministère de l’Intérieur : le brevet (puis l'autorisation, moins contraignante à partir de 1870). Les Archives nationales conservent les dossiers des milliers de brevets délivrés pendant cette période. Les dossiers individuels sont constitués de documents d'archives très intéressants : courrier du demandeur, rapports préfectoraux sur l'opportunité de délivrer un brevet, certificats de capacité signés par d’autres professionnels, certificats de bonne vie et mœurs, brevet de capacité, voire des échantillons des produits commercialisés.  
  
Un minutieux travail de dépouillement a été effectué dans les années 1990 aux Archives nationales pour la ville de Paris, le département de la Seine, ainsi que Bordeaux, Lille, Marseille et Rouen. Les notices individuelles créées fournissent de précieux renseignements sur l'identité des individus et leur activité professionnelle. Le relevé des dossiers non décrits s'est poursuivi entre 2017 et 2019, avec des informations plus succinctes.   


Le jeu de données mis à disposition est issu de l'inventaire _Brevets des imprimeurs, libraires et lithographes (par département) (1810-1881)_ ([consultable en ligne](https://www.siv.archives-nationales.culture.gouv.fr/siv/IR/FRAN_IR_056981)). Il recense quelque 18 000 imprimeurs, libraires et lithographes, autorisés à exercer en France métropolitaine au XIXe siècle :

  * informations d'identité : noms, prénoms, sexe ; pour les notices détaillées* : dates d'existence ;  

  * informations professionnelles : type de brevet, lieu d'exercice ; pour les notices détaillées* : adresse(s) professionnelle(s), dates d'exercice, spécialité, prédécesseur(s), successeur(s) ;
  * informations de géolocalisation.  




_* Les notices détaillées concernent Paris, l'ancien département de la Seine, Bordeaux, Lille, Marseille et Rouen._

La grande majorité des dossiers concerne Paris (4884 dossiers), puis Lyon (302), Bordeaux (240) et Marseille (222). Néanmoins, l'ensemble du territoire est couvert, avec l'existence de libraires même dans des zones très rurales. Notons qu'un individu peut cumuler plusieurs brevets, généralement regroupés dans un seul et même dossier, y compris lorsqu'il a exercé dans une autre commune : il n'y aura alors qu'une entrée dans le jeu de données. 

Signalons enfin qu'un dossier sur cinq (3260 dossiers) concerne une femme : il s'agit principalement de libraires, mais on compte également plusieurs centaines d'imprimeuses ou lithographes.","19e-siecle;archives;culture;femme;histoire;imprimerie;individu;librairie;litterature;livre;ministeredelaculture;presse","2022-05-25T06:01:03.056000+00:00","2026-05-21T08:14:32.645000+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","62a01f586a66f15161f3ae25","Bap ! Programme de la Biennale d'architecture et de paysage","Le grand événement de la Région consacré à l'urbanisme, au paysagisme et à l'architecture est de retour. Du 7 mai au 13 juillet 2025 à Versailles, la 3e édition de la Bap! invite à des conférences, débats, ateliers participatifs et expos sur le thème de « la ville vivante », qui s'adapte aux changements climatiques tout en préservant le vivant.

La Biennale est un événement organisé par la Région :

  * Gratuit,
  * Ouvert aux professionnels de l'urbanisme comme au grand public,
  * Qui s'appuie sur l'expertise de nombreux partenaires : collectivités locales, organismes associés de la Région (Institut Paris Region et Île-de-France Nature), écoles nationales supérieures d’architecture et du paysage, établissements culturels nationaux et établissements d’aménagement.","amenagement-du-territoire;architecture;culture;environnement;patrimoine;vie-culturelle","2026-01-07T10:18:44+00:00","2026-01-07T10:18:44+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","62a162532de951767ff3ae25","Programme de la fête de la Science 2022","Ce jeu de données présente l'ensemble des événements organisés partout en France pour la Fête de la science 2022 qui aura lieu du **7 au 17 octobre** pour la métropole et du **10 au 27 novembre** pour l'international et l'outre-mer : animations, expositions, débats et d'initiatives scientifiques gratuites, inventives et ludiques.

Il alimente le site national de la [Fête de la science](http://www.fetedelascience.fr/).","agenda;animations;culture;debats;enseignement-superieur;evenement;evenements;expositions;fete-de-la-science;innovation;recherche;science;science-et-societe;scientifique","2022-06-08T00:00:00+00:00","2023-06-07T15:35:34+00:00",""
"2026-05-24T19:12:10.404603+00:00","univers-culture","62b53704582badd5f0a1f848","Littérature pour les collégiens (sélection)","Sélection « Littérature pour les collégiens ».

En lien avec la campagne ""Ensemble pour un pays de lecteurs"", lancée par le ministre de l'éducation nationale, une sélection de ""Nouveautés"" vient compléter la liste de ""Lectures pour les collégiens"" afin d'inciter les collégiens à vivre au ""pays des lecteurs"".

Plus de détails sur [eduscol.education.fr](http://eduscol.education.fr/cid105688/selection-2016-litterature-pour-les-collegiens.html)","college;culture;education;education-nationale;famille;jeunesse;lecture;litterature-jeunesse","2022-06-23T00:00:00+00:00","2024-01-16T14:41:34+00:00",""
